case;stage;start_time;end_time;Территория;Время работы;Оценка доставки
11411879915;Оплата;19.10.2022 16:22;19.10.2022 16:23;89;с 9 до 18;
11411879915;Оплата;19.10.2022 16:23;19.10.2022 16:23;89;с 9 до 18;
11411879915;Передача товара курьеру;19.10.2022 16:23;19.10.2022 16:27;89;с 9 до 18;
11411879915;Доставка заказа;19.10.2022 16:27;19.10.2022 17:00;89;с 9 до 18;
11411879915;Проверка заказа;19.10.2022 17:00;19.10.2022 17:01;89;с 9 до 18;
11411879915;Заказ доставлен;19.10.2022 17:01;19.10.2022 17:01;89;с 9 до 18;
11501076250;Заказ оформлен;10.11.2022 12:22;10.11.2022 12:23;89;с 9 до 18;2
11501076250;Поступление заказа сборщику;10.11.2022 12:23;10.11.2022 12:24;89;с 9 до 18;2
11501076250;Сборка заказа;10.11.2022 12:24;10.11.2022 12:48;89;с 9 до 18;2
11501076250;Упаковка товара;10.11.2022 12:48;10.11.2022 12:50;89;с 9 до 18;2
11501076250;Оплата;10.11.2022 12:50;10.11.2022 12:50;89;с 9 до 18;2
11501076250;Оплата;10.11.2022 12:50;10.11.2022 12:50;89;с 9 до 18;2
11501076250;Передача товара курьеру;10.11.2022 12:50;10.11.2022 12:54;89;с 9 до 18;2
11501076250;Доставка заказа;10.11.2022 12:54;10.11.2022 13:27;89;с 9 до 18;2
11501076250;Проверка заказа;10.11.2022 13:27;10.11.2022 13:29;89;с 9 до 18;2
11501076250;Заказ доставлен;10.11.2022 13:29;10.11.2022 13:29;89;с 9 до 18;2
11603263008;Заказ оформлен;09.10.2022 16:03;09.10.2022 16:03;21;с 9 до 21;
11603263008;Поступление заказа сборщику;09.10.2022 16:03;09.10.2022 16:04;21;с 9 до 21;
11603263008;Сборка заказа;09.10.2022 16:04;09.10.2022 16:28;21;с 9 до 21;
11603263008;Упаковка товара;09.10.2022 16:28;09.10.2022 16:30;21;с 9 до 21;
11603263008;Оплата;09.10.2022 16:30;09.10.2022 16:30;21;с 9 до 21;
11603263008;Оплата;09.10.2022 16:30;09.10.2022 16:31;21;с 9 до 21;
11603263008;Передача товара курьеру;09.10.2022 16:31;09.10.2022 16:34;21;с 9 до 21;
11603263008;Доставка заказа;09.10.2022 16:34;09.10.2022 17:06;21;с 9 до 21;
11603263008;Отмена заказа;09.10.2022 17:06;09.10.2022 17:06;21;с 9 до 21;
11633494007;Заказ оформлен;14.12.2022 9:19;14.12.2022 9:19;12;с 10 до 22;5
11633494007;Поступление заказа сборщику;14.12.2022 9:19;14.12.2022 9:20;12;с 10 до 22;5
11633494007;Сборка заказа;14.12.2022 9:20;14.12.2022 9:44;12;с 10 до 22;5
11633494007;Упаковка товара;14.12.2022 9:44;14.12.2022 9:46;12;с 10 до 22;5
11633494007;Оплата;14.12.2022 9:46;14.12.2022 9:47;12;с 10 до 22;5
11633494007;Оплата;14.12.2022 9:47;14.12.2022 9:47;12;с 10 до 22;5
11633494007;Передача товара курьеру;14.12.2022 9:47;14.12.2022 9:52;12;с 10 до 22;5
11633494007;Доставка заказа;14.12.2022 9:52;14.12.2022 10:25;12;с 10 до 22;5
11633494007;Проверка заказа;14.12.2022 10:25;14.12.2022 10:26;12;с 10 до 22;5
11633494007;Заказ доставлен;14.12.2022 10:26;14.12.2022 10:26;12;с 10 до 22;5
11926033100;Заказ оформлен;17.12.2022 18:26;17.12.2022 18:26;41;с 9 до 18;
11926033100;Поступление заказа сборщику;17.12.2022 18:26;17.12.2022 18:27;41;с 9 до 18;
11926033100;Сборка заказа;17.12.2022 18:27;17.12.2022 18:51;41;с 9 до 18;
11926033100;Упаковка товара;17.12.2022 18:51;17.12.2022 18:53;41;с 9 до 18;
11926033100;Оплата;17.12.2022 18:53;17.12.2022 18:53;41;с 9 до 18;
11926033100;Оплата;17.12.2022 18:53;17.12.2022 18:53;41;с 9 до 18;
11926033100;Оплата;17.12.2022 18:53;17.12.2022 18:54;41;с 9 до 18;
11926033100;Передача товара курьеру;17.12.2022 18:54;17.12.2022 18:58;41;с 9 до 18;
11926033100;Доставка заказа;17.12.2022 18:58;17.12.2022 19:31;41;с 9 до 18;
11926033100;Проверка заказа;17.12.2022 19:31;17.12.2022 19:33;41;с 9 до 18;
11926033100;Заказ доставлен;17.12.2022 19:33;17.12.2022 19:33;41;с 9 до 18;
12090553932;Заказ оформлен;03.10.2022 22:39;03.10.2022 22:39;72;с 10 до 22;1
12090553932;Поступление заказа сборщику;03.10.2022 22:39;03.10.2022 22:40;72;с 10 до 22;1
12090553932;Сборка заказа;03.10.2022 22:40;03.10.2022 23:04;72;с 10 до 22;1
12090553932;Упаковка товара;03.10.2022 23:04;03.10.2022 23:06;72;с 10 до 22;1
12090553932;Оплата;03.10.2022 23:06;03.10.2022 23:06;72;с 10 до 22;1
12090553932;Оплата;03.10.2022 23:06;03.10.2022 23:07;72;с 10 до 22;1
12090553932;Передача товара курьеру;03.10.2022 23:07;03.10.2022 23:11;72;с 10 до 22;1
12090553932;Доставка заказа;03.10.2022 23:11;03.10.2022 23:44;72;с 10 до 22;1
12090553932;Проверка заказа;03.10.2022 23:44;03.10.2022 23:46;72;с 10 до 22;1
12090553932;Заказ доставлен;03.10.2022 23:46;03.10.2022 23:46;72;с 10 до 22;1
12211869180;Заказ оформлен;11.11.2022 11:09;11.11.2022 11:09;74;с 10 до 22;4
12211869180;Поступление заказа сборщику;11.11.2022 11:09;11.11.2022 11:10;74;с 10 до 22;4
12211869180;Сборка заказа;11.11.2022 11:10;11.11.2022 11:34;74;с 10 до 22;4
12211869180;Упаковка товара;11.11.2022 11:34;11.11.2022 11:36;74;с 10 до 22;4
12211869180;Оплата;11.11.2022 11:36;11.11.2022 11:36;74;с 10 до 22;4
12211869180;Передача товара курьеру;11.11.2022 11:36;11.11.2022 11:41;74;с 10 до 22;4
12211869180;Доставка заказа;11.11.2022 11:41;11.11.2022 12:14;74;с 10 до 22;4
12211869180;Отмена заказа;11.11.2022 12:14;11.11.2022 12:14;74;с 10 до 22;4
12212494815;Заказ оформлен;20.11.2022 16:41;20.11.2022 16:41;74;с 10 до 22;4
12212494815;Поступление заказа сборщику;20.11.2022 16:41;20.11.2022 16:42;74;с 10 до 22;4
12212494815;Сборка заказа;20.11.2022 16:42;20.11.2022 17:06;74;с 10 до 22;4
12212494815;Упаковка товара;20.11.2022 17:06;20.11.2022 17:08;74;с 10 до 22;4
12212494815;Оплата;20.11.2022 17:08;20.11.2022 17:09;74;с 10 до 22;4
12212494815;Передача товара курьеру;20.11.2022 17:09;20.11.2022 17:11;74;с 10 до 22;4
12212494815;Доставка заказа;20.11.2022 17:11;20.11.2022 17:44;74;с 10 до 22;4
12212494815;Проверка заказа;20.11.2022 17:44;20.11.2022 17:46;74;с 10 до 22;4
12212494815;Заказ доставлен;20.11.2022 17:46;20.11.2022 17:46;74;с 10 до 22;4
12226434205;Заказ оформлен;30.12.2022 10:52;30.12.2022 10:52;74;с 10 до 22;4
12226434205;Поступление заказа сборщику;30.12.2022 10:52;30.12.2022 10:54;74;с 10 до 22;4
12226434205;Сборка заказа;30.12.2022 10:54;30.12.2022 11:17;74;с 10 до 22;4
12226434205;Упаковка товара;30.12.2022 11:17;30.12.2022 11:20;74;с 10 до 22;4
12226434205;Оплата;30.12.2022 11:20;30.12.2022 11:20;74;с 10 до 22;4
12226434205;Передача товара курьеру;30.12.2022 11:20;30.12.2022 11:24;74;с 10 до 22;4
12226434205;Доставка заказа;30.12.2022 11:24;30.12.2022 11:56;74;с 10 до 22;4
12226434205;Проверка заказа;30.12.2022 11:56;30.12.2022 11:58;74;с 10 до 22;4
12226434205;Заказ доставлен;30.12.2022 11:58;30.12.2022 11:58;74;с 10 до 22;4
12265151769;Заказ оформлен;24.11.2022 23:55;24.11.2022 23:56;74;с 10 до 22;4
12265151769;Поступление заказа сборщику;24.11.2022 23:56;24.11.2022 23:56;74;с 10 до 22;4
12265151769;Сборка заказа;24.11.2022 23:56;25.11.2022 0:20;74;с 10 до 22;4
12265151769;Упаковка товара;25.11.2022 0:20;25.11.2022 0:22;74;с 10 до 22;4
12265151769;Оплата;25.11.2022 0:22;25.11.2022 0:23;74;с 10 до 22;4
12265151769;Отмена заказа;25.11.2022 0:23;25.11.2022 0:23;74;с 10 до 22;4
12428899394;Заказ оформлен;01.11.2022 13:01;01.11.2022 13:01;58;с 9 до 18;1
12428899394;Поступление заказа сборщику;01.11.2022 13:01;01.11.2022 13:02;58;с 9 до 18;1
12428899394;Сборка заказа;01.11.2022 13:02;01.11.2022 13:25;58;с 9 до 18;1
12428899394;Упаковка товара;01.11.2022 13:25;01.11.2022 13:27;58;с 9 до 18;1
12428899394;Оплата;01.11.2022 13:27;01.11.2022 13:28;58;с 9 до 18;1
12428899394;Оплата;01.11.2022 13:28;01.11.2022 13:28;58;с 9 до 18;1
12428899394;Оплата;01.11.2022 13:28;01.11.2022 13:29;58;с 9 до 18;1
12428899394;Передача товара курьеру;01.11.2022 13:29;01.11.2022 14:09;58;с 9 до 18;1
12428899394;Доставка заказа;01.11.2022 14:09;01.11.2022 14:40;58;с 9 до 18;1
12428899394;Проверка заказа;01.11.2022 14:40;01.11.2022 14:42;58;с 9 до 18;1
12428899394;Заказ доставлен;01.11.2022 14:42;01.11.2022 14:42;58;с 9 до 18;1
12607546292;Заказ оформлен;22.12.2022 12:12;22.12.2022 12:12;72;с 10 до 22;
12607546292;Поступление заказа сборщику;22.12.2022 12:12;22.12.2022 12:13;72;с 10 до 22;
12607546292;Сборка заказа;22.12.2022 12:13;22.12.2022 12:37;72;с 10 до 22;
12607546292;Упаковка товара;22.12.2022 12:37;22.12.2022 12:39;72;с 10 до 22;
12607546292;Оплата;22.12.2022 12:39;22.12.2022 12:40;72;с 10 до 22;
12607546292;Оплата;22.12.2022 12:40;22.12.2022 12:40;72;с 10 до 22;
12607546292;Передача товара курьеру;22.12.2022 12:40;22.12.2022 12:43;72;с 10 до 22;
12607546292;Доставка заказа;22.12.2022 12:43;22.12.2022 13:17;72;с 10 до 22;
12607546292;Проверка заказа;22.12.2022 13:17;22.12.2022 13:19;72;с 10 до 22;
12607546292;Заказ доставлен;22.12.2022 13:19;22.12.2022 13:19;72;с 10 до 22;
12651098090;Заказ оформлен;12.11.2022 23:28;12.11.2022 23:28;72;с 10 до 22;1
12651098090;Поступление заказа сборщику;12.11.2022 23:28;12.11.2022 23:29;72;с 10 до 22;1
12651098090;Сборка заказа;12.11.2022 23:29;12.11.2022 23:53;72;с 10 до 22;1
12651098090;Упаковка товара;12.11.2022 23:53;12.11.2022 23:55;72;с 10 до 22;1
12651098090;Оплата;12.11.2022 23:55;12.11.2022 23:56;72;с 10 до 22;1
12651098090;Оплата;12.11.2022 23:56;12.11.2022 23:56;72;с 10 до 22;1
12651098090;Передача товара курьеру;12.11.2022 23:56;13.11.2022 0:00;72;с 10 до 22;1
12651098090;Доставка заказа;13.11.2022 0:00;13.11.2022 0:33;72;с 10 до 22;1
12651098090;Проверка заказа;13.11.2022 0:33;13.11.2022 0:35;72;с 10 до 22;1
12651098090;Заказ доставлен;13.11.2022 0:35;13.11.2022 0:35;72;с 10 до 22;1
12701508512;Заказ оформлен;26.11.2022 9:09;26.11.2022 9:09;89;с 9 до 18;
12701508512;Поступление заказа сборщику;26.11.2022 9:09;26.11.2022 9:11;89;с 9 до 18;
12701508512;Сборка заказа;26.11.2022 9:11;26.11.2022 9:34;89;с 9 до 18;
12701508512;Упаковка товара;26.11.2022 9:34;26.11.2022 9:36;89;с 9 до 18;
12701508512;Оплата;26.11.2022 9:36;26.11.2022 9:37;89;с 9 до 18;
12701508512;Оплата;26.11.2022 9:37;26.11.2022 9:37;89;с 9 до 18;
12701508512;Передача товара курьеру;26.11.2022 9:37;26.11.2022 9:41;89;с 9 до 18;
12701508512;Доставка заказа;26.11.2022 9:41;26.11.2022 10:13;89;с 9 до 18;
12701508512;Проверка заказа;26.11.2022 10:13;26.11.2022 10:15;89;с 9 до 18;
12701508512;Заказ доставлен;26.11.2022 10:15;26.11.2022 10:15;89;с 9 до 18;
12734047381;Заказ оформлен;22.11.2022 12:13;22.11.2022 12:13;72;с 10 до 22;1
12734047381;Поступление заказа сборщику;22.11.2022 12:13;22.11.2022 12:14;72;с 10 до 22;1
12734047381;Сборка заказа;22.11.2022 12:14;22.11.2022 12:38;72;с 10 до 22;1
12734047381;Упаковка товара;22.11.2022 12:38;22.11.2022 12:40;72;с 10 до 22;1
12734047381;Оплата;22.11.2022 12:40;22.11.2022 12:40;72;с 10 до 22;1
12734047381;Оплата;22.11.2022 12:40;22.11.2022 12:41;72;с 10 до 22;1
12734047381;Передача товара курьеру;22.11.2022 12:41;22.11.2022 12:44;72;с 10 до 22;1
12734047381;Доставка заказа;22.11.2022 12:44;22.11.2022 13:17;72;с 10 до 22;1
12734047381;Проверка заказа;22.11.2022 13:17;22.11.2022 13:19;72;с 10 до 22;1
12734047381;Заказ доставлен;22.11.2022 13:19;22.11.2022 13:19;72;с 10 до 22;1
12803190818;Заказ оформлен;16.11.2022 19:59;16.11.2022 19:59;21;с 9 до 21;1
12803190818;Поступление заказа сборщику;16.11.2022 19:59;16.11.2022 19:59;21;с 9 до 21;1
12803190818;Сборка заказа;16.11.2022 19:59;16.11.2022 20:23;21;с 9 до 21;1
12803190818;Упаковка товара;16.11.2022 20:23;16.11.2022 20:25;21;с 9 до 21;1
12803190818;Оплата;16.11.2022 20:25;16.11.2022 20:26;21;с 9 до 21;1
12803190818;Оплата;16.11.2022 20:26;16.11.2022 20:26;21;с 9 до 21;1
12803190818;Передача товара курьеру;16.11.2022 20:26;16.11.2022 20:30;21;с 9 до 21;1
12803190818;Доставка заказа;16.11.2022 20:30;16.11.2022 21:02;21;с 9 до 21;1
12803190818;Отмена заказа;16.11.2022 21:02;16.11.2022 21:02;21;с 9 до 21;1
12810123186;Заказ оформлен;19.10.2022 9:39;19.10.2022 9:39;25;с 9 до 21;
12810123186;Поступление заказа сборщику;19.10.2022 9:39;19.10.2022 9:40;25;с 9 до 21;
12810123186;Сборка заказа;19.10.2022 9:40;19.10.2022 10:04;25;с 9 до 21;
12810123186;Упаковка товара;19.10.2022 10:04;19.10.2022 10:06;25;с 9 до 21;
12810123186;Оплата;19.10.2022 10:06;19.10.2022 10:07;25;с 9 до 21;
12810123186;Оплата;19.10.2022 10:07;19.10.2022 10:07;25;с 9 до 21;
12810123186;Передача товара курьеру;19.10.2022 10:07;19.10.2022 10:11;25;с 9 до 21;
12810123186;Доставка заказа;19.10.2022 10:11;19.10.2022 10:44;25;с 9 до 21;
12810123186;Проверка заказа;19.10.2022 10:44;19.10.2022 10:46;25;с 9 до 21;
12810123186;Заказ доставлен;19.10.2022 10:46;19.10.2022 10:46;25;с 9 до 21;
12829975733;Заказ оформлен;10.11.2022 22:52;10.11.2022 22:52;3;с 9 до 21;1
12829975733;Поступление заказа сборщику;10.11.2022 22:52;10.11.2022 22:54;3;с 9 до 21;1
12829975733;Сборка заказа;10.11.2022 22:54;10.11.2022 23:17;3;с 9 до 21;1
12829975733;Упаковка товара;10.11.2022 23:17;10.11.2022 23:19;3;с 9 до 21;1
12829975733;Оплата;10.11.2022 23:19;10.11.2022 23:20;3;с 9 до 21;1
12829975733;Оплата;10.11.2022 23:20;10.11.2022 23:20;3;с 9 до 21;1
12829975733;Оплата;10.11.2022 23:20;10.11.2022 23:20;3;с 9 до 21;1
12829975733;Передача товара курьеру;10.11.2022 23:20;11.11.2022 0:01;3;с 9 до 21;1
12829975733;Доставка заказа;11.11.2022 0:01;11.11.2022 0:34;3;с 9 до 21;1
12829975733;Проверка заказа;11.11.2022 0:34;11.11.2022 0:36;3;с 9 до 21;1
12829975733;Заказ доставлен;11.11.2022 0:36;11.11.2022 0:36;3;с 9 до 21;1
12842835892;Заказ оформлен;26.11.2022 17:46;26.11.2022 17:46;3;с 9 до 21;
12842835892;Поступление заказа сборщику;26.11.2022 17:46;26.11.2022 17:47;3;с 9 до 21;
12842835892;Сборка заказа;26.11.2022 17:47;26.11.2022 18:11;3;с 9 до 21;
12842835892;Упаковка товара;26.11.2022 18:11;26.11.2022 18:13;3;с 9 до 21;
12842835892;Оплата;26.11.2022 18:13;26.11.2022 18:13;3;с 9 до 21;
12842835892;Передача товара курьеру;26.11.2022 18:13;26.11.2022 18:17;3;с 9 до 21;
12842835892;Доставка заказа;26.11.2022 18:17;26.11.2022 18:50;3;с 9 до 21;
12842835892;Проверка заказа;26.11.2022 18:50;26.11.2022 18:52;3;с 9 до 21;
